timestamp,value
0.100,0.13669
0.200,0.13960
0.301,0.14783
0.401,0.15161
0.501,0.15401
0.603,0.16001
0.704,0.16413
0.804,0.17253
0.904,0.17373
1.005,0.17905
1.108,0.18333
1.208,0.18676
1.311,0.19157
1.411,0.19705
1.512,0.20237
1.613,0.09741
1.713,0.21558
1.814,0.22089
1.917,0.22312
2.020,0.23238
2.120,0.23152
2.221,0.23650
2.324,0.24593
2.425,0.24730
2.525,0.25125
2.625,0.25605
2.728,0.26154
2.828,0.26703
2.931,0.27166
3.032,0.28006
3.132,0.28555
3.236,0.29104
3.336,0.29155
3.438,0.30047
3.538,0.30167
3.639,0.30647
3.739,0.31076
3.841,0.31367
3.943,0.31848
4.043,0.32842
4.144,0.33580
4.247,0.33580
4.348,0.33940
4.448,0.34420
4.552,0.35432
4.652,0.35603
