timestamp,value
1749020884.8803616,-16.85767709651875
1749020884.931793,-15.89276716433369
1749020884.982232,-16.498290629481005
1749020885.0318935,-16.094226347859106
1749020885.0830927,-16.70955451472911
1749020885.1347702,-16.71571537109789
1749020885.1858542,-16.201711843105652
1749020885.2351222,-16.171730373175492
1749020885.3528578,-16.285420144059344
1749020885.4088109,-16.137496149592923
1749020885.4610405,-15.688548080621679
1749020885.5145972,-15.781843432716725
1749020885.5635576,-16.305726331343394
1749020885.6141303,-16.17519759199825
1749020885.6634767,-16.180242721160383
1749020885.714658,-16.589675074218242
1749020885.837795,-16.242438641985004
1749020885.8930817,-16.398727858219658
1749020885.947523,-16.6094401416547
1749020885.9979937,-16.368667755306966
1749020886.0466897,-16.336761952298204
1749020886.0957797,-15.84505335200752
1749020886.145117,-15.175214572030002
1749020886.192586,-14.104488247797104
1749020886.239893,-12.796570832194288
1749020886.3546684,-12.786063304884344
1749020886.4100466,-11.773477690605226
1749020886.4656138,-11.305541360238692
1749020886.517315,-10.712023763942078
1749020886.5664275,-9.583396318748887
1749020886.613615,-8.831527058309547
1749020886.662123,-7.240779934515586
1749020886.714078,-5.50439860882581
1749020886.7642949,-4.38712415896674
1749020886.8854322,-6.210906873124042
1749020886.939913,-5.5454528262241185
1749020886.9916365,-6.014161545031425
1749020887.0406368,21.702063292473213
1749020887.088385,17.76025572289492
1749020887.1373804,-3.2202043509940133
1749020887.1846464,18.911527948971493
1749020887.2324517,7.139696060439948
1749020887.34636,15.921509329562118
1749020887.4031234,6.649936726549227
1749020887.4553113,14.356271460774359
1749020887.5071337,13.537984429987002
1749020887.5583045,2.4049687284632304
1749020887.6057453,6.708464935009591
1749020887.6547077,6.6588082522361915
1749020887.70344,9.854249153985657
1749020887.7510731,4.806347268186166
1749020887.8629289,5.034927207604317
1749020887.9145474,7.839106993738889
1749020887.9653006,6.506822892348552
1749020888.0153573,7.014202686597175
1749020888.062561,10.515654085258227
1749020888.10726,14.72037022589382
1749020888.156875,7.378344487372999
1749020888.2050261,6.221632178550664
1749020888.254213,4.178095287839989
1749020888.3702679,5.789363821021804
1749020888.4247215,5.720753166169352
1749020888.478884,8.394318454815185
1749020888.5304646,5.614508765397973
1749020888.5812705,7.90390840937058
1749020888.6298048,7.145338018012386
1749020888.676636,5.2218644015221765
1749020888.728132,6.265689793230866
1749020888.7783153,4.60076609038898
1749020888.9006987,2.4218472565358464
1749020888.9552433,5.737509919723271
1749020889.0065076,8.598425644240146
1749020889.0558486,2.0641723525954467
1749020889.1041536,6.577714414183794
1749020889.1522386,5.401019777902994
1749020889.1993756,3.6194440300704587
1749020889.2468317,6.254572149597344
1749020889.2927313,5.732387000862081
1749020889.4146838,5.762909141078527
1749020889.4706943,10.837910616075254
1749020889.5217385,10.11741691340119
1749020889.5740595,9.133098606059761
1749020889.6232517,6.951074398354535
1749020889.6712909,11.810864621866196
1749020889.7238257,8.006690224777408
1749020889.7748952,1.6752102225949752
1749020889.8909807,9.172897941333865
1749020889.9414926,5.394014486181855
1749020889.9925046,13.609430325590296
1749020890.244444,12.53660958583873
1749020890.3764603,16.32470802517309
1749020890.4314148,17.122204415149792
1749020890.4835315,-3.089944874872002
1749020890.5364444,-4.159917739030249
1749020890.587535,-3.4090409553695187
1749020890.6345005,8.770390216078264
1749020890.6830707,25.703656229363062
1749020890.7330377,-4.149492418767628
1749020890.7823846,27.19914499668855
1749020890.9122624,28.57779710147035
1749020890.9695272,-3.0255304921469826
1749020891.0225093,30.022239485369273
1749020891.0734413,-5.267158808625252
1749020891.1197336,-6.801667988449716
1749020891.1685662,-8.590455632684886
1749020891.2169778,-8.063552986683524
1749020891.2641413,-8.751945023989903
1749020891.312981,-10.16508571320712
1749020891.4230134,-11.33173466404653
1749020891.5054946,-12.21691270979353
1749020891.5572467,-12.777956628328033
1749020891.606894,-14.119132940318691
1749020891.65595,44.218285885470834
1749020891.7062213,-15.693968996637158
1749020891.755349,46.52185067951201
1749020891.8040998,-15.845366576069994
1749020891.9177563,-16.536029109338426
1749020891.9690084,-17.099666371557788
1749020892.0218253,-17.212145874771345
1749020892.076354,-17.14937604973828
1749020892.1278954,-16.155854706680948
